이름,rating,url
쿠티아핀정25mg(쿠에티아핀푸마르산염) [Qutiapine Tab. 25mg],0,https://terms.naver.com/entry.naver?docId=2151789&cid=51000&categoryId=51000
쿠티아핀정300mg(쿠에티아핀푸마르산염) [Qutiapine Tab. 300mg],1,https://terms.naver.com/entry.naver?docId=2152356&cid=51000&categoryId=51000
쿠티아핀정200mg(쿠에티아핀푸마르산염) [Qutiapine Tab. 200mg],0,https://terms.naver.com/entry.naver?docId=2151788&cid=51000&categoryId=51000
쿠티아핀정100mg(쿠에티아핀푸마르산염) [Qutiapine Tab. 100mg],2,https://terms.naver.com/entry.naver?docId=2161509&cid=51000&categoryId=51000
쿠티아핀정12.5mg(쿠에티아핀푸마르산염) [Qutiapine Tab. 12.5mg],0,https://terms.naver.com/entry.naver?docId=5959955&cid=51000&categoryId=51000
명문쿠에티아핀정(쿠에티아핀푸마르산염) [Myungmoon Quetiapine Tab.],0,https://terms.naver.com/entry.naver?docId=2161510&cid=51000&categoryId=51000
명문쿠에티아핀정25mg(쿠에티아핀푸마르산염) [Myungmoon Quetiapine Tab 25mg],1,https://terms.naver.com/entry.naver?docId=2151363&cid=51000&categoryId=51000
명문쿠에티아핀정300mg(쿠에티아핀푸마르산염) [Myungmoon Quetiapine Tab 300mg],0,https://terms.naver.com/entry.naver?docId=2152357&cid=51000&categoryId=51000
명문쿠에티아핀정200mg(쿠에티아핀푸마르산염) [Myungmoon Quetiapine Tab 200mg],0,https://terms.naver.com/entry.naver?docId=2151362&cid=51000&categoryId=51000
디코프정(레보드로프로피진) [D-Cough Tab.(Levodropropizine)],5,https://terms.naver.com/entry.naver?docId=2131889&cid=51000&categoryId=51000
휴니즈트리메부틴말레산염정 [Huniz Trimebutine Maleate Tablet],7,https://terms.naver.com/entry.naver?docId=2809441&cid=51000&categoryId=51000
셀트리온트리메부틴말레산염정 [Celltrion Trimebutine Maleate Tab.],4,https://terms.naver.com/entry.naver?docId=2155981&cid=51000&categoryId=51000
신일트리메부틴말레산염정 [Sinil Trimebutine Maleate Tab.],6,https://terms.naver.com/entry.naver?docId=2138728&cid=51000&categoryId=51000
한올트리메부틴말레산염정 [Trimebutine Maleate Tab. Hanall],25,https://terms.naver.com/entry.naver?docId=2156735&cid=51000&categoryId=51000
신일트리메부틴말레산염정200mg(수출명 : PERAST... [Sinil Trimebutine Maleate Tab. 200mg],32,https://terms.naver.com/entry.naver?docId=2138732&cid=51000&categoryId=51000
베넥사엑스알서방캡슐75mg(벤라팍신염산염) [Venexor Xr Cap 75mg],10,https://terms.naver.com/entry.naver?docId=2161539&cid=51000&categoryId=51000
베넥사엑스알서방캡슐37.5mg(벤라팍신염산염) [Venexor Xr Cap 37.5mg],3,https://terms.naver.com/entry.naver?docId=2150257&cid=51000&categoryId=51000
코팩사엑스알서방캡슐75mg(벤라팍신염산염) [Cofexor XR Cap. 75mg],11,https://terms.naver.com/entry.naver?docId=2163254&cid=51000&categoryId=51000
코팩사엑스알서방캡슐37.5mg(벤라팍신염산염) [Cofexor XR Cap. 37.5mg],11,https://terms.naver.com/entry.naver?docId=2125230&cid=51000&categoryId=51000
벤라팩트서방캡슐(벤라팍신염산염) [Venlafact SR Cap. (Venlafaxine Hydrochloride)],0,https://terms.naver.com/entry.naver?docId=2161530&cid=51000&categoryId=51000
벤팍신서방캡슐75mg(벤라팍신염산염) [VENFAXINE SR Cap. 75mg],2,https://terms.naver.com/entry.naver?docId=2161529&cid=51000&categoryId=51000
베라칸서방캡슐75mg(벤라팍신염산염) [VERAKAN CAP. 75MG],0,https://terms.naver.com/entry.naver?docId=2161536&cid=51000&categoryId=51000
벤팍신서방캡슐37.5mg(벤라팍신염산염) [VENFAXINE SR Cap. 37.5mg],4,https://terms.naver.com/entry.naver?docId=2152056&cid=51000&categoryId=51000
베라칸서방캡슐37.5mg(벤라팍신염산염) [VERAKAN CAP. 37.5MG],1,https://terms.naver.com/entry.naver?docId=2152057&cid=51000&categoryId=51000
벤라팩트서방캡슐37.5mg(벤라팍신염산염) [Venlafact SR Cap. 37.5mg (Venlafaxine Hydrochloride)],1,https://terms.naver.com/entry.naver?docId=2151894&cid=51000&categoryId=51000
진셀몬큐디플러스연질캡슐 [Zinselmone-QD Plus Soft Cap.],2,https://terms.naver.com/entry.naver?docId=2164508&cid=51000&categoryId=51000
젠빅플러스연질캡슐 [Genbig Plus Soft Cap.],53,https://terms.naver.com/entry.naver?docId=3403996&cid=51000&categoryId=51000
아이플러스연질캡슐 [Eye Plus Soft Cap],12,https://terms.naver.com/entry.naver?docId=2132180&cid=51000&categoryId=51000
헤파플러스연질캡슐 [Hepa Plus Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2152447&cid=51000&categoryId=51000
속콜플러스연질캡슐 [Sokcol Plus Soft Cap.],3,https://terms.naver.com/entry.naver?docId=2126989&cid=51000&categoryId=51000
콘티플러스연질캡슐,0,https://terms.naver.com/entry.naver?docId=5138908&cid=51000&categoryId=51000
비나플러스연질캡슐 [Binaplus Soft capsule],2,https://terms.naver.com/entry.naver?docId=3552571&cid=51000&categoryId=51000
힘톤플러스연질캡슐 [Himton Plus Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2169573&cid=51000&categoryId=51000
판텍큐플러스연질캡슐 [Pantec-Q Plus Soft Cap.],1,https://terms.naver.com/entry.naver?docId=6514202&cid=51000&categoryId=51000
토마쎈플러스연질캡슐 [Tomasen Plus Soft Capsules],1,https://terms.naver.com/entry.naver?docId=4369186&cid=51000&categoryId=51000
센트립구강용해필름10mg(타다라필),2,https://terms.naver.com/entry.naver?docId=2766376&cid=51000&categoryId=51000
센트립구강용해필름20mg(타다라필),1,https://terms.naver.com/entry.naver?docId=2766375&cid=51000&categoryId=51000
파마타다라필구강용해필름5mg [Pharma Tadalafil ODF. 5mg],0,https://terms.naver.com/entry.naver?docId=5866168&cid=51000&categoryId=51000
고든구강용해필름5mg(타다라필)(수출명: CALIBER... [Godn Orodispersible Film 5mg],1,https://terms.naver.com/entry.naver?docId=2809272&cid=51000&categoryId=51000
제대로필구강용해필름5mg(타다라필) [JETEROFIL ODF 5mg],0,https://terms.naver.com/entry.naver?docId=3552496&cid=51000&categoryId=51000
다림타다라필구강용해필름20mg(수출명:타다림구강용해필름... [Dalim Tadalafil ODF 20mg],2,https://terms.naver.com/entry.naver?docId=5759746&cid=51000&categoryId=51000
다림타다라필구강용해필름10mg(수출명:타다림구강용해필름... [Dalim Tadalafil ODF 10mg],2,https://terms.naver.com/entry.naver?docId=5759743&cid=51000&categoryId=51000
설레구강용해필름20mg(타다라필) [Seolle ODF. 20mg],0,https://terms.naver.com/entry.naver?docId=2849723&cid=51000&categoryId=51000
설레구강용해필름10mg(타다라필) [Seolle ODF. 10mg],0,https://terms.naver.com/entry.naver?docId=2849722&cid=51000&categoryId=51000
센돔구강용해필름20mg(타다라필) [Cendom Tab & ODF.],6,https://terms.naver.com/entry.naver?docId=2766411&cid=51000&categoryId=51000
센돔정5mg(타다라필) [Cendom Tab & ODF.],3,https://terms.naver.com/entry.naver?docId=2809154&cid=51000&categoryId=51000
센돔정20mg(타다라필) [Cendom Tab & ODF.],1,https://terms.naver.com/entry.naver?docId=2809155&cid=51000&categoryId=51000
센돔정10mg(타다라필) [Cendom Tab & ODF.],1,https://terms.naver.com/entry.naver?docId=2809153&cid=51000&categoryId=51000
발그나필정10mg(타다라필) [BALGNAFIL Tab. 10mg (Tadalafil)],1,https://terms.naver.com/entry.naver?docId=3596564&cid=51000&categoryId=51000
발그나필정20mg(타다라필) [BALGNAFIL Tab. 20mg (Tadalafil)],0,https://terms.naver.com/entry.naver?docId=3596563&cid=51000&categoryId=51000
발그나필정5mg(타다라필) [BALGNAFIL Tab. 5mg (Tadalafil)],1,https://terms.naver.com/entry.naver?docId=3596562&cid=51000&categoryId=51000
윕스구강용해필름20mg(타다라필) [Wips ODF 20 mg],0,https://terms.naver.com/entry.naver?docId=5958570&cid=51000&categoryId=51000
윕스구강용해필름10mg(타다라필) [Wips ODF 10mg],0,https://terms.naver.com/entry.naver?docId=5958569&cid=51000&categoryId=51000
설레구강용해필름20mg(타다라필) [Seolle ODF. 20mg],0,https://terms.naver.com/entry.naver?docId=2849723&cid=51000&categoryId=51000
제대로필구강용해필름5mg(타다라필) [JETEROFIL ODF 5mg],0,https://terms.naver.com/entry.naver?docId=3552496&cid=51000&categoryId=51000
"올멕플러스정20/12.5mg(올메사탄메독소밀,히드로클로... [Olmec Plus Tab. 20/12.5mg]",0,https://terms.naver.com/entry.naver?docId=2126549&cid=51000&categoryId=51000
이텍스올메사탄플러스정20/12.5mg [Etex Olmesartan Plus Tab. 20/12.5mg],0,https://terms.naver.com/entry.naver?docId=2129972&cid=51000&categoryId=51000
올멕정10mg(올메사탄메독소밀) [Olmec Tab. 10mg],1,https://terms.naver.com/entry.naver?docId=2126550&cid=51000&categoryId=51000
올멕정20mg(올메사탄메독소밀) [Olmec Tab. 20mg],0,https://terms.naver.com/entry.naver?docId=2126552&cid=51000&categoryId=51000
올멕정40mg(올메사탄메독소밀) [Olmec Tab. 40mg],1,https://terms.naver.com/entry.naver?docId=2126551&cid=51000&categoryId=51000
대웅올메사탄플러스정20/12.5mg(수출용) [DAEWOONG OLMESARTAN PLUS TAB. 20/12.5MG],0,https://terms.naver.com/entry.naver?docId=2698162&cid=51000&categoryId=51000
"프리살탄플러스정20/12.5mg(올메사르탄메독소밀,히드... [Prisartan Plus Tab. 20/12.5mg]",0,https://terms.naver.com/entry.naver?docId=2126656&cid=51000&categoryId=51000
올탄플러스정20/12.5mg [Oltanplus Tab. 20/12.5mg],0,https://terms.naver.com/entry.naver?docId=2126613&cid=51000&categoryId=51000
세비칸플러스정5/20/12.5mg [Sevikan Plus Tab. 5/20/12.5mg],0,https://terms.naver.com/entry.naver?docId=5861247&cid=51000&categoryId=51000
뉴비카플러스정5/20/12.5mg [Newvikar Plus Tab. 5/20/12.5mg],0,https://terms.naver.com/entry.naver?docId=5714320&cid=51000&categoryId=51000
탐스폰서방정 (탐스로신염산염) [Tamspon SR Tab.],3,https://terms.naver.com/entry.naver?docId=2169687&cid=51000&categoryId=51000
탐스민서방정 (탐스로신염산염) [Tamsmin Tab.],0,https://terms.naver.com/entry.naver?docId=3353768&cid=51000&categoryId=51000
탐스로신서방정0.4mg(탐스로신염산염) [Tamsulosin SR Tab. 0.4mg],1,https://terms.naver.com/entry.naver?docId=5945894&cid=51000&categoryId=51000
탐스로신서방정0.2mg(탐스로신염산염) [Tamsulosin SR Tab. 0.2mg],5,https://terms.naver.com/entry.naver?docId=2160724&cid=51000&categoryId=51000
삼성탐스로신서방정(탐스로신염산염) [Samsung Tamsulosin SR Tab.],3,https://terms.naver.com/entry.naver?docId=3403988&cid=51000&categoryId=51000
탐스서방정(탐스로신염산염) [Tamsu SR Tab.(Tamsulosin hydrochloride)],1,https://terms.naver.com/entry.naver?docId=2131816&cid=51000&categoryId=51000
동광탐스로신서방정0.4mg(탐스로신염산염) [DONGKWANG TAMSULOSIN SR Tab. 0.4mg(Tamsuloin HCl)],0,https://terms.naver.com/entry.naver?docId=5946029&cid=51000&categoryId=51000
탐로신서방정(탐스로신염산염) [Tamlosin Sr Tab.],3,https://terms.naver.com/entry.naver?docId=2156957&cid=51000&categoryId=51000
삼성탐스로신서방정0.4mg(탐스로신염산염) [Samsung Tamsulosin SR Tab. 0.4mg],0,https://terms.naver.com/entry.naver?docId=5945891&cid=51000&categoryId=51000
동광탐스로신서방정0.2mg(탐스로신염산염) [DongKwang TAMSULOSIN SR Tab. 0.2mg],2,https://terms.naver.com/entry.naver?docId=2698101&cid=51000&categoryId=51000
라푸니정(라푸티딘) [Lafuni Tab.],0,https://terms.naver.com/entry.naver?docId=5930409&cid=51000&categoryId=51000
라푸탄정10mg(라푸티딘),1,https://terms.naver.com/entry.naver?docId=5904585&cid=51000&categoryId=51000
하이포지에이정5/80/10mg [Hiforge-A Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6471235&cid=51000&categoryId=51000
하이포지에이정5/80/20mg [Hiforge-A Tab. 5/80/20mg],0,https://terms.naver.com/entry.naver?docId=6471233&cid=51000&categoryId=51000
하이포지에이정5/160/10mg [Hiforge-A Tab. 5/160/10mg],0,https://terms.naver.com/entry.naver?docId=6471232&cid=51000&categoryId=51000
하이포지에이정5/160/20mg [Hiforge-A Tab. 5/160/20mg],1,https://terms.naver.com/entry.naver?docId=6471234&cid=51000&categoryId=51000
테모람캡슐20mg(테모졸로미드) [Temolam Cap. 20mg(temozolomide)],0,https://terms.naver.com/entry.naver?docId=2809262&cid=51000&categoryId=51000
테모람캡슐250mg(테모졸로미드) [Temolam Cap. 250mg(temozolomide)],0,https://terms.naver.com/entry.naver?docId=2809296&cid=51000&categoryId=51000
테모람캡슐100mg(테모졸로미드) [Temolam Cap. 100mg(temozolomide)],0,https://terms.naver.com/entry.naver?docId=2809261&cid=51000&categoryId=51000
피나스토정(피나스테리드) [Finasto Tab.],0,https://terms.naver.com/entry.naver?docId=2211741&cid=51000&categoryId=51000
노마에스정2.5mg(에스암로디핀베실산염2.5수화물) [NomaS Tab. 2.5mg],0,https://terms.naver.com/entry.naver?docId=2211468&cid=51000&categoryId=51000
엠디핀에스정(에스암로디핀베실산염2.5수화물) [Emdipin S Tab.],0,https://terms.naver.com/entry.naver?docId=2180122&cid=51000&categoryId=51000
아이디핀에스정(에스암로디핀베실산염2.5수화물) [I-dipine S Tab.],0,https://terms.naver.com/entry.naver?docId=5853306&cid=51000&categoryId=51000
암바스정(에스암로디핀베실산염2.5수화물) [Ambas Tab.(S-Amlodipine besylate)],0,https://terms.naver.com/entry.naver?docId=2129961&cid=51000&categoryId=51000
사브정5mg(에스암로디핀베실산염2.5수화물) [Sab Tab. 5mg],1,https://terms.naver.com/entry.naver?docId=2809246&cid=51000&categoryId=51000
암로텐션에스정(에스암로디핀베실산염2.5수화물) [Amlotension-S Tablet],0,https://terms.naver.com/entry.naver?docId=3405508&cid=51000&categoryId=51000
사브정2.5mg(에스암로디핀베실산염2.5수화물) [Sab Tab. 2.5mg],0,https://terms.naver.com/entry.naver?docId=2125653&cid=51000&categoryId=51000
에스암로민정2.5mg(에스암로디핀베실산염2.5수화물) [S-amlomine Tab. 2.5mg],2,https://terms.naver.com/entry.naver?docId=2180027&cid=51000&categoryId=51000
아모핀에스정2.5mg(에스암로디핀베실산염2.5수화물) [Amopine-S Tab. 2.5mg],0,https://terms.naver.com/entry.naver?docId=5915276&cid=51000&categoryId=51000
에스아로딥정2.5mg(에스암로디핀베실산염2.5수화물) [S-Alodip Tab. 2.5mg],0,https://terms.naver.com/entry.naver?docId=4295933&cid=51000&categoryId=51000
모더페시아정1mg(피나스테리드) [MODERPECIA Tab. 1mg (Finasteride)],3,https://terms.naver.com/entry.naver?docId=2809160&cid=51000&categoryId=51000
헤오나정1mg(피나스테리드) [Hairona Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5844446&cid=51000&categoryId=51000
스텐카정1mg(피나스테리드) [Stenka Tablet 1mg],2,https://terms.naver.com/entry.naver?docId=3558279&cid=51000&categoryId=51000
모나리드정1mg(피나스테리드) [Monarid Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=2151875&cid=51000&categoryId=51000
피나스테아정1mg(피나스테리드) [Finastea Tablet 1mg(Finasteride)],1,https://terms.naver.com/entry.naver?docId=6232454&cid=51000&categoryId=51000
피나스로정1mg(피나스테리드) [Finasro tab. 1mg],1,https://terms.naver.com/entry.naver?docId=3614578&cid=51000&categoryId=51000
비피스타정(피나스테리드) [BP.STAR Tabs],0,https://terms.naver.com/entry.naver?docId=5878001&cid=51000&categoryId=51000
피나시딜정5mg(피나스테리드) [Finasidil Tablet 5mg (Finasteride)],1,https://terms.naver.com/entry.naver?docId=3581549&cid=51000&categoryId=51000
이노엔피나스테리드정1mg [Finasteride Tab. 1mg inno.N],0,https://terms.naver.com/entry.naver?docId=3613032&cid=51000&categoryId=51000
다림피나스테리드정1mg [Dalim Finasteride Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5738097&cid=51000&categoryId=51000
현대프레가발린캡슐150mg [Hyundai Pregabalin Cap. 150 mg],0,https://terms.naver.com/entry.naver?docId=2127417&cid=51000&categoryId=51000
현대프레가발린캡슐75mg [Hyundai Pregabalin Tab. 75mg],1,https://terms.naver.com/entry.naver?docId=2127416&cid=51000&categoryId=51000
현대프레가발린정25mg [Hyndai Pregabalin Tab. 25mg],1,https://terms.naver.com/entry.naver?docId=5808916&cid=51000&categoryId=51000
현대프레가발린정75mg [Hyundai Pregabalin Tab. 75mg],1,https://terms.naver.com/entry.naver?docId=4395418&cid=51000&categoryId=51000
현대프레가발린정50mg [Hyndai Pregabalin Tab. 50mg],0,https://terms.naver.com/entry.naver?docId=5808917&cid=51000&categoryId=51000
현대프레가발린정150mg [Hyundai Pregabalin Tab. 150mg],0,https://terms.naver.com/entry.naver?docId=4395421&cid=51000&categoryId=51000
삼성프레가발린캡슐75mg [Samsung Pregabalin Cap. 75mg],1,https://terms.naver.com/entry.naver?docId=3403974&cid=51000&categoryId=51000
삼성프레가발린캡슐150mg [Samsung Pregabalin Cap. 150mg],0,https://terms.naver.com/entry.naver?docId=3403975&cid=51000&categoryId=51000
보령프레가발린캡슐50mg [Boryung Pregabalin 50mg],0,https://terms.naver.com/entry.naver?docId=5925149&cid=51000&categoryId=51000
보령프레가발린캡슐75mg [Boryung Pregabalin 75mg],0,https://terms.naver.com/entry.naver?docId=5925145&cid=51000&categoryId=51000
둘로틴캡슐60mg(둘록세틴염산염),0,https://terms.naver.com/entry.naver?docId=2698018&cid=51000&categoryId=51000
둘로틴캡슐30mg(둘록세틴염산염),0,https://terms.naver.com/entry.naver?docId=2698017&cid=51000&categoryId=51000
듀록틴캡슐30mg(둘록세틴염산염) [Duroctine Cap. 30mg],0,https://terms.naver.com/entry.naver?docId=5945936&cid=51000&categoryId=51000
듀록틴캡슐60mg(둘록세틴염산염) [Duroctine Cap. 60mg],0,https://terms.naver.com/entry.naver?docId=5945935&cid=51000&categoryId=51000
